"","name","short_name","date","lst"
"1067","Churdhar WLS","CD","2004_05_08",23.3696498
"1068","Churdhar WLS","CD","2004_05_16",23.6334587
"1069","Churdhar WLS","CD","2004_05_24",19.8943933
"1070","Churdhar WLS","CD","2004_06_01",20.86119
"1071","Churdhar WLS","CD","2004_06_09",17.3591074
"1072","Churdhar WLS","CD","2004_06_17",17.2739407
"1073","Churdhar WLS","CD","2004_06_25",19.1353252
"1074","Churdhar WLS","CD","2004_07_03",19.6465633
"1075","Churdhar WLS","CD","2004_07_11",17.4893933
"1076","Churdhar WLS","CD","2004_07_19",19.507468
"1077","Churdhar WLS","CD","2004_08_04",15.9998903
"1078","Churdhar WLS","CD","2004_08_12",13.7379506
"1079","Churdhar WLS","CD","2004_08_20",20.955518
"1080","Churdhar WLS","CD","2004_08_28",20.2543793
"1081","Churdhar WLS","CD","2004_09_05",19.0406902
"1082","Churdhar WLS","CD","2004_09_13",13.8218918
"1083","Churdhar WLS","CD","2004_09_21",17.6543371
"1084","Churdhar WLS","CD","2004_09_29",14.7495579
"1085","Churdhar WLS","CD","2004_10_07",15.9684628
"1086","Churdhar WLS","CD","2004_10_15",13.1135101
"1087","Churdhar WLS","CD","2004_10_23",11.8352067
"1088","Churdhar WLS","CD","2004_10_31",12.2188462
"1089","Churdhar WLS","CD","2004_11_08",12.3062382
"1090","Churdhar WLS","CD","2004_11_16",11.6299993
"1091","Churdhar WLS","CD","2004_11_24",8.7156567
"1092","Churdhar WLS","CD","2004_12_02",9.8017158
"1093","Churdhar WLS","CD","2004_12_10",13.1536788
"1094","Churdhar WLS","CD","2004_12_18",7.3204976
"1095","Churdhar WLS","CD","2004_12_26",6.1599457
"1096","Churdhar WLS","CD","2005_01_01",6.8951897
"1097","Churdhar WLS","CD","2005_01_09",7.8638366
"1098","Churdhar WLS","CD","2005_01_17",1.3178769
"1099","Churdhar WLS","CD","2005_01_25",0.1061801
"1100","Churdhar WLS","CD","2005_02_02",3.1277287
"1101","Churdhar WLS","CD","2005_02_10",4.3337833
"1102","Churdhar WLS","CD","2005_02_18",5.0716159
"1103","Churdhar WLS","CD","2005_02_26",9.3399658
"1104","Churdhar WLS","CD","2005_03_06",10.1153889
"1105","Churdhar WLS","CD","2005_03_14",13.2666005
"1106","Churdhar WLS","CD","2005_03_22",11.1820469
"1107","Churdhar WLS","CD","2005_03_30",16.1314305
"1108","Churdhar WLS","CD","2005_04_07",14.6408859
"1109","Churdhar WLS","CD","2005_04_15",16.8822455
"1110","Churdhar WLS","CD","2005_04_23",15.9947506
"1111","Churdhar WLS","CD","2005_05_01",14.2033738
"1112","Churdhar WLS","CD","2005_05_09",19.6165214
"1113","Churdhar WLS","CD","2005_05_17",24.010314
"1114","Churdhar WLS","CD","2005_05_25",20.7089656
"1115","Churdhar WLS","CD","2005_06_02",21.7546116
"1116","Churdhar WLS","CD","2005_06_10",21.1192842
"1117","Churdhar WLS","CD","2005_06_18",22.4504747
"1118","Churdhar WLS","CD","2005_06_26",17.2748006
"1119","Churdhar WLS","CD","2005_07_04",15.8656031
"1120","Churdhar WLS","CD","2005_07_12",15.1922893
"1121","Churdhar WLS","CD","2005_07_20",21.3038981
"1122","Churdhar WLS","CD","2005_07_28",NA
"1123","Churdhar WLS","CD","2005_08_05",18.5216995
"1124","Churdhar WLS","CD","2005_08_13",14.9844903
"1125","Churdhar WLS","CD","2005_08_21",18.3690647
"1126","Churdhar WLS","CD","2005_08_29",17.8926052
"1127","Churdhar WLS","CD","2005_09_06",9.19
"1128","Churdhar WLS","CD","2005_09_14",17.5813396
"1129","Churdhar WLS","CD","2005_09_22",15.4492375
"1130","Churdhar WLS","CD","2005_09_30",18.4055228
"1131","Churdhar WLS","CD","2005_10_08",15.266584
"1132","Churdhar WLS","CD","2005_10_16",13.7551087
"1133","Churdhar WLS","CD","2005_10_24",13.8729931
"1134","Churdhar WLS","CD","2005_11_01",11.2413465
"1135","Churdhar WLS","CD","2005_11_09",13.4089511
"1136","Churdhar WLS","CD","2005_11_17",12.9349182
"1137","Churdhar WLS","CD","2005_11_25",9.8126637
"1138","Churdhar WLS","CD","2005_12_03",10.1261584
"1139","Churdhar WLS","CD","2005_12_11",10.0534971
"1140","Churdhar WLS","CD","2005_12_19",7.6230829
"1141","Churdhar WLS","CD","2005_12_27",6.6717062
"1142","Churdhar WLS","CD","2006_01_01",5.710602
"1143","Churdhar WLS","CD","2006_01_09",7.796224
"1144","Churdhar WLS","CD","2006_01_17",4.0138987
"1145","Churdhar WLS","CD","2006_01_25",7.6465977
"1146","Churdhar WLS","CD","2006_02_02",11.9858824
"1147","Churdhar WLS","CD","2006_02_10",10.9248349
"1148","Churdhar WLS","CD","2006_02_18",11.5835236
"1149","Churdhar WLS","CD","2006_02_26",12.6068356
"1150","Churdhar WLS","CD","2006_03_06",10.657273
"1151","Churdhar WLS","CD","2006_03_14",10.1821124
"1152","Churdhar WLS","CD","2006_03_22",10.3959766
"1153","Churdhar WLS","CD","2006_03_30",16.921503
"1154","Churdhar WLS","CD","2006_04_07",15.0691717
"1155","Churdhar WLS","CD","2006_04_15",16.7325145
"1156","Churdhar WLS","CD","2006_04_23",18.2423513
"1157","Churdhar WLS","CD","2006_05_01",21.2160027
"1158","Churdhar WLS","CD","2006_05_09",18.3755047
"1159","Churdhar WLS","CD","2006_05_17",18.2172378
"1160","Churdhar WLS","CD","2006_05_25",17.0371014
"1161","Churdhar WLS","CD","2006_06_02",19.980556
"1162","Churdhar WLS","CD","2006_06_10",21.194505
"1163","Churdhar WLS","CD","2006_06_18",13.4123062
"1164","Churdhar WLS","CD","2006_06_26",16.9094875
"1165","Churdhar WLS","CD","2006_07_04",NA
"1166","Churdhar WLS","CD","2006_07_12",18.4543811
"1167","Churdhar WLS","CD","2006_07_20",NA
"1168","Churdhar WLS","CD","2006_07_28",19.7426187
"1169","Churdhar WLS","CD","2006_08_05",2.092485
"1170","Churdhar WLS","CD","2006_08_13",18.0985285
"1171","Churdhar WLS","CD","2006_08_21",12.53
"1172","Churdhar WLS","CD","2006_08_29",18.3918043
"1173","Churdhar WLS","CD","2006_09_06",14.7662128
"1174","Churdhar WLS","CD","2006_09_14",14.406297
"1175","Churdhar WLS","CD","2006_09_22",18.8193681
"1176","Churdhar WLS","CD","2006_09_30",18.1524818
"1177","Churdhar WLS","CD","2006_10_08",17.675729
"1178","Churdhar WLS","CD","2006_10_16",15.4228431
"1179","Churdhar WLS","CD","2006_10_24",13.1412777
"1180","Churdhar WLS","CD","2006_11_01",13.6589461
"1181","Churdhar WLS","CD","2006_11_09",11.2824732
"1182","Churdhar WLS","CD","2006_11_17",10.2832863
"1183","Churdhar WLS","CD","2006_11_25",8.5977814
"1184","Churdhar WLS","CD","2006_12_03",7.7209255
"1185","Churdhar WLS","CD","2006_12_11",9.4695391
"1186","Churdhar WLS","CD","2006_12_19",9.2873576
"1187","Churdhar WLS","CD","2006_12_27",8.0128219
"1188","Churdhar WLS","CD","2007_01_01",7.2666914
"1189","Churdhar WLS","CD","2007_01_09",5.2766128
"1190","Churdhar WLS","CD","2007_01_17",8.8170734
"1191","Churdhar WLS","CD","2007_01_25",11.5157583
"1192","Churdhar WLS","CD","2007_02_02",10.396444
"1193","Churdhar WLS","CD","2007_02_10",1.0253377
"1194","Churdhar WLS","CD","2007_02_18",3.5014304
"1195","Churdhar WLS","CD","2007_02_26",5.8431944
"1196","Churdhar WLS","CD","2007_03_06",12.0216882
"1197","Churdhar WLS","CD","2007_03_14",7.4786019
"1198","Churdhar WLS","CD","2007_03_22",14.4604522
"1199","Churdhar WLS","CD","2007_03_30",18.1439773
"1200","Churdhar WLS","CD","2007_04_07",18.0724519
"1201","Churdhar WLS","CD","2007_04_15",16.6142184
"1202","Churdhar WLS","CD","2007_04_23",19.7847891
"1203","Churdhar WLS","CD","2007_05_01",17.8941223
"1204","Churdhar WLS","CD","2007_05_09",18.2984404
"1205","Churdhar WLS","CD","2007_05_17",18.5243914
"1206","Churdhar WLS","CD","2007_05_25",19.834769
"1207","Churdhar WLS","CD","2007_06_02",22.7816558
"1208","Churdhar WLS","CD","2007_06_10",25.3602167
"1209","Churdhar WLS","CD","2007_06_18",17.9902482
"1210","Churdhar WLS","CD","2007_06_26",18.9392084
"1211","Churdhar WLS","CD","2007_07_04",13.3963629
"1212","Churdhar WLS","CD","2007_07_12",16.2110655
"1213","Churdhar WLS","CD","2007_07_20",16.9899694
"1214","Churdhar WLS","CD","2007_07_28",17.5639457
"1215","Churdhar WLS","CD","2007_08_05",22.3640269
"1216","Churdhar WLS","CD","2007_08_13",16.3019899
"1217","Churdhar WLS","CD","2007_08_21",15.9367927
"1218","Churdhar WLS","CD","2007_08_29",16.928436
"1219","Churdhar WLS","CD","2007_09_06",14.9943772
"1220","Churdhar WLS","CD","2007_09_14",14.7648446
"1221","Churdhar WLS","CD","2007_09_22",13.5239392
"1222","Churdhar WLS","CD","2007_09_30",17.0753189
"1223","Churdhar WLS","CD","2007_10_08",17.1597589
"1224","Churdhar WLS","CD","2007_10_16",13.5880373
"1225","Churdhar WLS","CD","2007_10_24",15.9330853
"1226","Churdhar WLS","CD","2007_11_01",15.1384141
"1227","Churdhar WLS","CD","2007_11_09",11.9162123
"1228","Churdhar WLS","CD","2007_11_17",12.7984801
"1229","Churdhar WLS","CD","2007_11_25",12.3334366
"1230","Churdhar WLS","CD","2007_12_03",10.1085913
"1231","Churdhar WLS","CD","2007_12_11",4.4014489
"1232","Churdhar WLS","CD","2007_12_19",10.0946101
"1233","Churdhar WLS","CD","2007_12_27",9.7390159
"1234","Churdhar WLS","CD","2008_01_01",6.0427901
"1235","Churdhar WLS","CD","2008_01_09",7.6843664
"1236","Churdhar WLS","CD","2008_01_17",0.1413904
"1237","Churdhar WLS","CD","2008_01_25",2.3871651
"1238","Churdhar WLS","CD","2008_02_02",-2.1836738
"1239","Churdhar WLS","CD","2008_02_10",6.180767
"1240","Churdhar WLS","CD","2008_02_18",8.4973284
"1241","Churdhar WLS","CD","2008_02_26",13.4745341
"1242","Churdhar WLS","CD","2008_03_05",13.8356008
"1243","Churdhar WLS","CD","2008_03_13",14.8142092
"1244","Churdhar WLS","CD","2008_03_21",14.6904616
"1245","Churdhar WLS","CD","2008_03_29",12.7133855
"1246","Churdhar WLS","CD","2008_04_06",14.8803935
"1247","Churdhar WLS","CD","2008_04_14",19.3162288
"1248","Churdhar WLS","CD","2008_04_22",19.5989042
"1249","Churdhar WLS","CD","2008_04_30",23.9715299
"1250","Churdhar WLS","CD","2008_05_08",15.6858715
"1251","Churdhar WLS","CD","2008_05_16",18.2049602
"1252","Churdhar WLS","CD","2008_05_24",20.0488267
"1253","Churdhar WLS","CD","2008_06_01",18.7580286
"1254","Churdhar WLS","CD","2008_06_09",NA
"1255","Churdhar WLS","CD","2008_06_17",16.0579435
"1256","Churdhar WLS","CD","2008_06_25",19.1926631
"1257","Churdhar WLS","CD","2008_07_03",17.712038
"1258","Churdhar WLS","CD","2008_07_11",14.8496093
"1259","Churdhar WLS","CD","2008_07_19",16.4975022
"1260","Churdhar WLS","CD","2008_07_27",18.9169082
"1261","Churdhar WLS","CD","2008_08_04",18.3134286
"1262","Churdhar WLS","CD","2008_08_12",14.7144419
"1263","Churdhar WLS","CD","2008_08_20",15.9481246
"1264","Churdhar WLS","CD","2008_08_28",19.0789144
"1265","Churdhar WLS","CD","2008_09_05",17.3853992
"1266","Churdhar WLS","CD","2008_09_13",15.6200007
"1267","Churdhar WLS","CD","2008_09_21",17.9740563
"1268","Churdhar WLS","CD","2008_09_29",15.4324471
"1269","Churdhar WLS","CD","2008_10_07",16.709919
"1270","Churdhar WLS","CD","2008_10_15",15.0054945
"1271","Churdhar WLS","CD","2008_10_23",14.9960878
"1272","Churdhar WLS","CD","2008_10_31",15.7920971
"1273","Churdhar WLS","CD","2008_11_08",14.5799008
"1274","Churdhar WLS","CD","2008_11_16",11.2692099
"1275","Churdhar WLS","CD","2008_11_24",14.7298763
"1276","Churdhar WLS","CD","2008_12_02",13.4147299
"1277","Churdhar WLS","CD","2008_12_10",10.940518
"1278","Churdhar WLS","CD","2008_12_18",9.5853807
"1279","Churdhar WLS","CD","2008_12_26",8.4672983
"1280","Churdhar WLS","CD","2009_01_01",5.9861779
"1281","Churdhar WLS","CD","2009_01_09",7.3055886
"1282","Churdhar WLS","CD","2009_01_17",7.5898167
"1283","Churdhar WLS","CD","2009_01_25",10.2940873
"1284","Churdhar WLS","CD","2009_02_02",11.0468025
"1285","Churdhar WLS","CD","2009_02_10",8.6722955
"1286","Churdhar WLS","CD","2009_02_18",10.4933691
"1287","Churdhar WLS","CD","2009_02_26",12.4801775
"1288","Churdhar WLS","CD","2009_03_06",14.503841
"1289","Churdhar WLS","CD","2009_03_14",13.8471205
"1290","Churdhar WLS","CD","2009_03_22",6.0790746
"1291","Churdhar WLS","CD","2009_03_30",16.3242396
"1292","Churdhar WLS","CD","2009_04_07",18.3571627
"1293","Churdhar WLS","CD","2009_04_15",20.5750927
"1294","Churdhar WLS","CD","2009_04_23",21.7724236
"1295","Churdhar WLS","CD","2009_05_01",21.2082127
"1296","Churdhar WLS","CD","2009_05_09",19.785946
"1297","Churdhar WLS","CD","2009_05_17",21.2870052
"1298","Churdhar WLS","CD","2009_05_25",18.6358246
"1299","Churdhar WLS","CD","2009_06_02",23.2658861
"1300","Churdhar WLS","CD","2009_06_10",23.9694097
"1301","Churdhar WLS","CD","2009_06_18",24.9486176
"1302","Churdhar WLS","CD","2009_06_26",26.591953
"1303","Churdhar WLS","CD","2009_07_04",19.5139349
"1304","Churdhar WLS","CD","2009_07_12",16.550384
"1305","Churdhar WLS","CD","2009_07_20",20.6983582
"1306","Churdhar WLS","CD","2009_07_28",15.7511354
"1307","Churdhar WLS","CD","2009_08_05",16.1111243
"1308","Churdhar WLS","CD","2009_08_13",17.7110013
"1309","Churdhar WLS","CD","2009_08_21",17.5969288
"1310","Churdhar WLS","CD","2009_08_29",12.5109186
"1311","Churdhar WLS","CD","2009_09_06",16.5506964
"1312","Churdhar WLS","CD","2009_09_14",19.5781017
"1313","Churdhar WLS","CD","2009_09_22",16.8670978
"1314","Churdhar WLS","CD","2009_09_30",13.8752137
"1315","Churdhar WLS","CD","2009_10_08",14.7617358
"1316","Churdhar WLS","CD","2009_10_16",14.4276314
"1317","Churdhar WLS","CD","2009_10_24",15.1452328
"1318","Churdhar WLS","CD","2009_11_01",15.1828299
"1319","Churdhar WLS","CD","2009_11_09",10.0053952
"1320","Churdhar WLS","CD","2009_11_17",9.2263905
"1321","Churdhar WLS","CD","2009_11_25",9.8520371
"1322","Churdhar WLS","CD","2009_12_03",9.8449117
"1323","Churdhar WLS","CD","2009_12_11",7.0460251
"1324","Churdhar WLS","CD","2009_12_19",7.7815145
"1325","Churdhar WLS","CD","2009_12_27",6.9746877
"1326","Churdhar WLS","CD","2010_01_01",10.2518686
"1327","Churdhar WLS","CD","2010_01_09",9.5721882
"1328","Churdhar WLS","CD","2010_01_17",8.653578
"1329","Churdhar WLS","CD","2010_01_25",8.5029912
"1330","Churdhar WLS","CD","2010_02_02",8.1705235
"1331","Churdhar WLS","CD","2010_02_10",4.8749565
"1332","Churdhar WLS","CD","2010_02_18",11.1389011
"1333","Churdhar WLS","CD","2010_02_26",10.9332272
"1334","Churdhar WLS","CD","2010_03_06",13.6021487
"1335","Churdhar WLS","CD","2010_03_14",16.3909917
"1336","Churdhar WLS","CD","2010_03_22",19.4741104
"1337","Churdhar WLS","CD","2010_03_30",18.5515755
"1338","Churdhar WLS","CD","2010_04_07",23.282345
"1339","Churdhar WLS","CD","2010_04_15",25.0014277
"1340","Churdhar WLS","CD","2010_04_23",21.1289174
"1341","Churdhar WLS","CD","2010_05_01",20.1630772
"1342","Churdhar WLS","CD","2010_05_09",21.2877613
"1343","Churdhar WLS","CD","2010_05_17",25.0011662
"1344","Churdhar WLS","CD","2010_05_25",26.0512126
"1345","Churdhar WLS","CD","2010_06_02",20.8056178
"1346","Churdhar WLS","CD","2010_06_10",17.5307072
"1347","Churdhar WLS","CD","2010_06_18",19.7010796
"1348","Churdhar WLS","CD","2010_06_26",19.2422401
"1349","Churdhar WLS","CD","2010_07_04",18.9008734
"1350","Churdhar WLS","CD","2010_07_12",19.4471986
"1351","Churdhar WLS","CD","2010_07_20",16.3666681
"1352","Churdhar WLS","CD","2010_07_28",15.2460779
"1353","Churdhar WLS","CD","2010_08_05",NA
"1354","Churdhar WLS","CD","2010_08_21",15.6856411
"1355","Churdhar WLS","CD","2010_08_29",15.1929861
"1356","Churdhar WLS","CD","2010_09_06",9.9066618
"1357","Churdhar WLS","CD","2010_09_14",16.9211361
"1358","Churdhar WLS","CD","2010_09_22",16.8316982
"1359","Churdhar WLS","CD","2010_09_30",17.1443322
"1360","Churdhar WLS","CD","2010_10_08",16.7168037
"1361","Churdhar WLS","CD","2010_10_16",16.2778454
"1362","Churdhar WLS","CD","2010_10_24",12.6956939
"1363","Churdhar WLS","CD","2010_11_01",14.5845208
"1364","Churdhar WLS","CD","2010_11_09",14.5657067
"1365","Churdhar WLS","CD","2010_11_17",11.4772084
"1366","Churdhar WLS","CD","2010_11_25",11.3127887
"1367","Churdhar WLS","CD","2010_12_03",9.8047807
"1368","Churdhar WLS","CD","2010_12_11",8.9597859
"1369","Churdhar WLS","CD","2010_12_19",7.956742
"1370","Churdhar WLS","CD","2010_12_27",10.0433914
"1371","Churdhar WLS","CD","2011_01_01",5.4591883
"1372","Churdhar WLS","CD","2011_01_09",5.0515783
"1373","Churdhar WLS","CD","2011_01_17",4.5948228
"1374","Churdhar WLS","CD","2011_01_25",5.2701694
"1375","Churdhar WLS","CD","2011_02_02",10.0120725
"1376","Churdhar WLS","CD","2011_02_10",3.2058567
"1377","Churdhar WLS","CD","2011_02_18",4.618468
"1378","Churdhar WLS","CD","2011_02_26",2.9387813
"1379","Churdhar WLS","CD","2011_03_06",10.9237012
"1380","Churdhar WLS","CD","2011_03_14",13.3462897
"1381","Churdhar WLS","CD","2011_03_22",15.5175978
"1382","Churdhar WLS","CD","2011_03_30",13.2948225
"1383","Churdhar WLS","CD","2011_04_07",17.3210002
"1384","Churdhar WLS","CD","2011_04_15",14.5223815
"1385","Churdhar WLS","CD","2011_04_23",19.9965998
"1386","Churdhar WLS","CD","2011_05_01",17.5068103
"1387","Churdhar WLS","CD","2011_05_09",22.8892117
"1388","Churdhar WLS","CD","2011_05_17",20.4559389
"1389","Churdhar WLS","CD","2011_05_25",18.181774
"1390","Churdhar WLS","CD","2011_06_02",19.3181633
"1391","Churdhar WLS","CD","2011_06_10",17.767374
"1392","Churdhar WLS","CD","2011_06_18",19.5316983
"1393","Churdhar WLS","CD","2011_06_26",17.7070713
"1394","Churdhar WLS","CD","2011_07_04",21.4162872
"1395","Churdhar WLS","CD","2011_07_12",20.0519568
"1396","Churdhar WLS","CD","2011_07_20",13.6092482
"1397","Churdhar WLS","CD","2011_07_28",15.1282326
"1398","Churdhar WLS","CD","2011_08_05",6.7838408
"1399","Churdhar WLS","CD","2011_08_13",18.41
"1400","Churdhar WLS","CD","2011_08_21",18.0752342
"1401","Churdhar WLS","CD","2011_08_29",16.2505517
"1402","Churdhar WLS","CD","2011_09_06",11.1562016
"1403","Churdhar WLS","CD","2011_09_14",18.3656959
"1404","Churdhar WLS","CD","2011_09_22",16.4727226
"1405","Churdhar WLS","CD","2011_09_30",16.1784746
"1406","Churdhar WLS","CD","2011_10_08",16.0540663
"1407","Churdhar WLS","CD","2011_10_16",14.5885465
"1408","Churdhar WLS","CD","2011_10_24",13.636481
"1409","Churdhar WLS","CD","2011_11_01",13.9730888
"1410","Churdhar WLS","CD","2011_11_09",12.3584862
"1411","Churdhar WLS","CD","2011_11_17",13.967704
"1412","Churdhar WLS","CD","2011_11_25",14.7864943
"1413","Churdhar WLS","CD","2011_12_03",11.2367922
"1414","Churdhar WLS","CD","2011_12_11",8.4811774
"1415","Churdhar WLS","CD","2011_12_19",8.3408651
"1416","Churdhar WLS","CD","2011_12_27",7.3792393
"1417","Churdhar WLS","CD","2012_01_01",3.3816688
"1418","Churdhar WLS","CD","2012_01_09",0.7174293
"1419","Churdhar WLS","CD","2012_01_17",2.4636767
"1420","Churdhar WLS","CD","2012_01_25",3.458003
"1421","Churdhar WLS","CD","2012_02_02",5.6901366
"1422","Churdhar WLS","CD","2012_02_10",3.3751644
"1423","Churdhar WLS","CD","2012_02_18",9.1754596
"1424","Churdhar WLS","CD","2012_02_26",9.6785832
"1425","Churdhar WLS","CD","2012_03_05",6.8275356
"1426","Churdhar WLS","CD","2012_03_13",13.4118059
"1427","Churdhar WLS","CD","2012_03_21",15.4439187
"1428","Churdhar WLS","CD","2012_03_29",18.1557721
"1429","Churdhar WLS","CD","2012_04_06",16.1761566
"1430","Churdhar WLS","CD","2012_04_14",16.3094433
"1431","Churdhar WLS","CD","2012_04_22",15.1264979
"1432","Churdhar WLS","CD","2012_04_30",15.9864698
"1433","Churdhar WLS","CD","2012_05_08",20.0610724
"1434","Churdhar WLS","CD","2012_05_16",21.6021744
"1435","Churdhar WLS","CD","2012_05_24",26.2116785
"1436","Churdhar WLS","CD","2012_06_01",21.6395052
"1437","Churdhar WLS","CD","2012_06_09",23.0368285
"1438","Churdhar WLS","CD","2012_06_17",22.9560179
"1439","Churdhar WLS","CD","2012_06_25",20.2358588
"1440","Churdhar WLS","CD","2012_07_03",NA
"1441","Churdhar WLS","CD","2012_07_11",15.3180584
"1442","Churdhar WLS","CD","2012_07_19",20.7975432
"1443","Churdhar WLS","CD","2012_07_27",NA
"1444","Churdhar WLS","CD","2012_08_04",17.3081187
"1445","Churdhar WLS","CD","2012_08_12",15.4812115
"1446","Churdhar WLS","CD","2012_08_28",11.085324
"1447","Churdhar WLS","CD","2012_09_05",16.575669
"1448","Churdhar WLS","CD","2012_09_13",12.932515
"1449","Churdhar WLS","CD","2012_09_21",15.8447374
"1450","Churdhar WLS","CD","2012_09_29",16.1750522
"1451","Churdhar WLS","CD","2012_10_07",14.8247471
"1452","Churdhar WLS","CD","2012_10_15",13.736919
"1453","Churdhar WLS","CD","2012_10_23",13.1420815
"1454","Churdhar WLS","CD","2012_10_31",13.3576611
"1455","Churdhar WLS","CD","2012_11_08",11.5779346
"1456","Churdhar WLS","CD","2012_11_16",11.9117874
"1457","Churdhar WLS","CD","2012_11_24",9.4436798
"1458","Churdhar WLS","CD","2012_12_02",11.4834059
"1459","Churdhar WLS","CD","2012_12_10",3.9744363
"1460","Churdhar WLS","CD","2012_12_18",9.3745176
"1461","Churdhar WLS","CD","2012_12_26",6.080556
"1462","Churdhar WLS","CD","2013_01_01",5.3832555
"1463","Churdhar WLS","CD","2013_01_09",8.0374902
"1464","Churdhar WLS","CD","2013_01_17",1.478981
"1465","Churdhar WLS","CD","2013_01_25",5.3288029
"1466","Churdhar WLS","CD","2013_02_02",4.0864839
"1467","Churdhar WLS","CD","2013_02_10",6.6182557
"1468","Churdhar WLS","CD","2013_02_18",7.2432284
"1469","Churdhar WLS","CD","2013_02_26",10.7885445
"1470","Churdhar WLS","CD","2013_03_06",13.7616729
"1471","Churdhar WLS","CD","2013_03_14",11.6748086
"1472","Churdhar WLS","CD","2013_03_22",11.5300576
"1473","Churdhar WLS","CD","2013_03_30",13.7413449
"1474","Churdhar WLS","CD","2013_04_07",15.8140703
"1475","Churdhar WLS","CD","2013_04_15",15.2569727
"1476","Churdhar WLS","CD","2013_04_23",15.9912701
"1477","Churdhar WLS","CD","2013_05_01",19.0744124
"1478","Churdhar WLS","CD","2013_05_09",20.7513389
"1479","Churdhar WLS","CD","2013_05_17",24.0844083
"1480","Churdhar WLS","CD","2013_05_25",21.4545528
"1481","Churdhar WLS","CD","2013_06_02",22.2510724
"1482","Churdhar WLS","CD","2013_06_10",14.1996267
"1483","Churdhar WLS","CD","2013_06_18",17.5742306
"1484","Churdhar WLS","CD","2013_06_26",17.8494821
"1485","Churdhar WLS","CD","2013_07_04",16.8261646
"1486","Churdhar WLS","CD","2013_07_12",15.0819528
"1487","Churdhar WLS","CD","2013_07_20",15.6781254
"1488","Churdhar WLS","CD","2013_07_28",18.5598867
"1489","Churdhar WLS","CD","2013_08_13",NA
"1490","Churdhar WLS","CD","2013_08_21",18.0030634
"1491","Churdhar WLS","CD","2013_08_29",14.2538848
"1492","Churdhar WLS","CD","2013_09_06",14.1874439
"1493","Churdhar WLS","CD","2013_09_14",17.6135245
"1494","Churdhar WLS","CD","2013_09_22",15.9679805
"1495","Churdhar WLS","CD","2013_09_30",12.9007072
"1496","Churdhar WLS","CD","2013_10_08",12.7348652
"1497","Churdhar WLS","CD","2013_10_16",15.2404798
"1498","Churdhar WLS","CD","2013_10_24",13.9146942
"1499","Churdhar WLS","CD","2013_11_01",10.5586742
"1500","Churdhar WLS","CD","2013_11_09",9.6227742
"1501","Churdhar WLS","CD","2013_11_17",12.8260296
"1502","Churdhar WLS","CD","2013_11_25",13.5888471
"1503","Churdhar WLS","CD","2013_12_03",9.7259773
"1504","Churdhar WLS","CD","2013_12_11",11.1437726
"1505","Churdhar WLS","CD","2013_12_19",5.297085
"1506","Churdhar WLS","CD","2013_12_27",5.0720969
"1507","Churdhar WLS","CD","2014_01_01",5.1901098
"1508","Churdhar WLS","CD","2014_01_09",5.2182569
"1509","Churdhar WLS","CD","2014_01_17",3.7971718
"1510","Churdhar WLS","CD","2014_01_25",7.4189472
"1511","Churdhar WLS","CD","2014_02_02",4.7834791
"1512","Churdhar WLS","CD","2014_02_10",4.2473567
"1513","Churdhar WLS","CD","2014_02_18",7.2100297
"1514","Churdhar WLS","CD","2014_02_26",7.2454767
"1515","Churdhar WLS","CD","2014_03_06",7.8811543
"1516","Churdhar WLS","CD","2014_03_14",12.1371986
"1517","Churdhar WLS","CD","2014_03_22",9.929516
"1518","Churdhar WLS","CD","2014_03_30",14.4669113
"1519","Churdhar WLS","CD","2014_04_07",15.8635862
"1520","Churdhar WLS","CD","2014_04_15",15.7589817
"1521","Churdhar WLS","CD","2014_04_23",18.9292264
"1522","Churdhar WLS","CD","2014_05_01",20.1071559
"1523","Churdhar WLS","CD","2014_05_09",17.9833017
"1524","Churdhar WLS","CD","2014_05_17",18.9183335
"1525","Churdhar WLS","CD","2014_05_25",19.9435082
"1526","Churdhar WLS","CD","2014_06_02",24.5648524
"1527","Churdhar WLS","CD","2014_06_10",20.9456028
"1528","Churdhar WLS","CD","2014_06_18",18.1192412
"1529","Churdhar WLS","CD","2014_06_26",21.7988585
"1530","Churdhar WLS","CD","2014_07_04",19.4886056
"1531","Churdhar WLS","CD","2014_07_12",15.2097334
"1532","Churdhar WLS","CD","2014_07_20",7.7894351
"1533","Churdhar WLS","CD","2014_07_28",14.7169034
"1534","Churdhar WLS","CD","2014_08_05",16.9091486
"1535","Churdhar WLS","CD","2014_08_13",17.7257053
"1536","Churdhar WLS","CD","2014_08_21",20.5674187
"1537","Churdhar WLS","CD","2014_08_29",21.2524337
"1538","Churdhar WLS","CD","2014_09_06",15.842076
"1539","Churdhar WLS","CD","2014_09_14",17.4357249
"1540","Churdhar WLS","CD","2014_09_22",17.2514166
"1541","Churdhar WLS","CD","2014_09_30",13.1378563
"1542","Churdhar WLS","CD","2014_10_08",15.675968
"1543","Churdhar WLS","CD","2014_10_16",14.6118266
"1544","Churdhar WLS","CD","2014_10_24",13.634182
"1545","Churdhar WLS","CD","2014_11_01",13.864766
"1546","Churdhar WLS","CD","2014_11_09",13.3762956
"1547","Churdhar WLS","CD","2014_11_17",12.1612529
"1548","Churdhar WLS","CD","2014_11_25",13.1331863
"1549","Churdhar WLS","CD","2014_12_03",12.5030962
"1550","Churdhar WLS","CD","2014_12_11",7.4286252
